DateTime,SN,ModelName,TypeModel,DeviceName,Result,F4,Caps,Num,Close-F4,Close-Caps,KBLight,KB-Close,Power,Charge-White,Charge-Yellow,N-Camera
2026-02-20 08:13:03,5LDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:16:22,HCDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:16:56,BJG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:17:31,GCDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:18:04,DJG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:18:38,1KG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:19:18,2KG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:20:48,6JG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:21:22,8JG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:22:20,7JG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:24:42,2DDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:25:17,DKG4QH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:25:51,FKG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:26:25,HJG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:27:08,7KG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:27:43,3KG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:28:17,6LG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:29:12,4LG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:29:46,8LG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:30:55,48FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:32:19,78FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:32:53,9DDMPH4,JD16ARL,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:33:33,B8FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:35:40,DCDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:36:20,29FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:36:54,38FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:38:07,69FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:38:41,39FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:39:15,FLG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:39:50,B9FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:40:24,C9FMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:41:23,G9FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:41:57,H9FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:42:32,FCDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:43:06,CCDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:43:40,BCDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:44:15,3BFMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:44:49,1DDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:45:24,8CDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:45:59,5BFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:46:41,7BFMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:47:15,BBFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:52:15,FBFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:52:50,GBFMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:53:24,CDDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:54:04,49FMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:54:44,6FDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:55:24,1CFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:56:18,HDDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:57:01,71FMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:57:41,FDDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:58:21,HBFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:59:01,DDDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 08:59:41,DLG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:00:21,J1FMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:01:01,91FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:01:56,H1FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:02:36,61FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:06:07,G2FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:08:24,D2FMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:09:19,62FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:10:07,32FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:10:47,73FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:11:29,81FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:12:09,53FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:12:50,B2FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:13:30,63FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:14:10,14FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:15:05,D3FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:15:51,52FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:16:31,93FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:17:11,BNDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:17:51,H2FMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:19:48,GNDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:22:17,6PDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:22:57,3DDMPH4,JD16ARL,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:23:38,8PDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:26:10,9PDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_N-Camera_F4_Num,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:31:29,9QDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:32:10,5PDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:32:50,CQDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:33:30,7PDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:34:36,HQDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:35:50,6NDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:36:30,4QDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:38:39,DPDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:44:44,9RDMPH4,JD16ARLVPR,0_0,A1B-A,Fail_N-Camera_Charge-white_Caps_F4_Num_Power_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 09:45:25,1RDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:46:05,FRDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:47:37,7SDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:48:17,DRDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:48:58,8SDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:51:03,FSDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:51:43,HSDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_N-Camera_F4_Num,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:54:34,5TDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_N-Camera,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:56:46,7TDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:57:26,DTDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:58:14,GSDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:59:08,FTDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 09:59:49,JTDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:00:29,8TDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:01:04,GTDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:01:59,5VDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:02:39,8VDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:03:19,6TDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:03:59,DVDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:04:39,7VDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:05:15,9VDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:05:55,CVDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:06:36,6QDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:07:16,2WDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:07:56,6WDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:08:37,JVDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:09:31,3WDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:10:48,CWDMPH4,JD16ARLVPR,0_1,A1B-A,Fail_N-Camera_F4_Num,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:11:28,HWDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:14:13,8XDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:14:53,4XDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:16:08,DWDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:16:48,JWDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:17:28,GXDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:18:09,2YDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:18:49,DXDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:19:29,7XDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:25:56,9CFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:27:31,DCFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:28:11,HCFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 10:30:13,5DFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:44:00,8DG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:44:49,2DFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:46:20,96CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 11:46:56,B6CLPH4,JD16ARL,0_0,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 11:47:37,36CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 11:48:18,HXDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:49:14,JDFMPH4,JD16ARLVPR,0_1,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:49:50,G6CLPH4,JD16ARL,0_0,A1B-A,Fail_Charge-white,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 11:50:31,3YDMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:51:12,1FFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:51:52,JDG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:52:45,3CFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 11:54:49,HDG4QH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 12:01:21,DDFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 12:03:48,86CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 12:04:59,18CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 12:05:38,48CLPH4,JD16ARL,0_0,A1B-A,Fail_Power,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 12:06:19,J6CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 12:07:09,CDFMPH4,JD16ARLVPR,0_1,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,,10_400,10_400,5_300
2026-02-20 12:08:14,37CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 12:08:52,27CLPH4,JD16ARL,0_0,A1B-A,Fail_Charge-white_Charge-yellow,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
2026-02-20 12:09:29,F8CLPH4,JD16ARL,0_0,A1B-A,Pass,5_200,5_200,5_200,0_3,0_3,,,50_200,10_400,10_200,5_300
