DateTime,SN,ModelName,TypeModel,DeviceName,Result,F4,Caps,Num,Close-F4,Close-Caps,KBLight,KB-Close,Power,Charge-White,Charge-Yellow,N-Camera
2026-02-16 13:07:05,3DJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:08:31,1LP5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:11:36,DMS5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:12:13,6PS5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:13:14,CDJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:16:09,5FJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:17:24,8FJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:22:48,4FJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:24:08,DRS5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:28:44,DGJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:29:54,JGJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:31:13,3HJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:32:18,8HJ5KH4,JD16ARLVPR,1_0,A1B-A,Fail_Caps_F4_Num,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:33:03,7QS5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:36:41,5HJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:37:18,HHJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:47:45,FHJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:50:17,9FJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:53:32,GFJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:56:20,B5R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:57:04,26R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 13:58:08,HFJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:00:38,C6R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:04:12,1GJ5KH4,JD16ARLVPR,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:07:09,D7R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:10:33,27R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:11:12,88R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:12:41,B7R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:16:38,28R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:17:39,G7R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:18:16,87R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:18:54,18R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:19:30,49R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:21:50,H5R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:25:12,57R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:27:14,B9R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:28:21,F9R5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:29:28,1BR5KH4,JD16ARL,1_0,A1B-A,Fail_N-Camera,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:39:29,DBR5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:40:30,8BR5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
2026-02-16 14:41:09,3CR5KH4,JD16ARL,1_0,A1B-A,Pass,5_200,5_200,5_200,0_10,0_3,500_5000,0_5,20_300,5_400,10_400,5_300
